term,definition,url
"Incremental Cash Flow: Definition, Formula, and Examples",Incremental cash flow is the additional operatingcash flowthat an organization receives from taking on a new project. A positive incremental cash flow means that the company's cash flow will increase with the acceptance of the project. A positive incremental cash flow is a good indication that an organization should invest in a project.,https://www.investopedia.com/terms/i/incrementalcashflow.asp
Incremental Cost,Incremental cost is the total cost incurred due to an additional unit of product being produced.,https://www.investopedia.com/terms/i/incrementalcost.asp
Incumbency Certificate,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/i/incumbencycertificate.asp
Incurred But Not Reported (IBNR),"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/i/incurredbutnotreported.asp
Indemnity Insurance,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/i/indemnity_insurance.asp
Indenture,"Indenture refers to a legal and binding agreement, contract, or document between two or more parties. Traditionally, these documents featured indented sides or perforated edges.",https://www.investopedia.com/terms/i/indenture.asp
Indentured Servitude,Indentured servitude is a form of labor in which an individual is under contract to work without a salary for a certain timeframe to repay a loan. Such a contract was historically known as an indenture.,https://www.investopedia.com/terms/i/indentured-servitude.asp
"Independent Contractor: Definition, How Taxes Work, and Example",Investopedia / Jiaqi Zhou,https://www.investopedia.com/terms/i/independent-contractor.asp
Index,"An index is a collection of a group of assets, such as stocks and bonds, used to track the performance of a specific sector or the broader market. Investors utilize indexes as benchmarks to understand the market and make comparisons against various investments.",https://www.investopedia.com/terms/i/index.asp
Index Fund,"Index funds are defined as investments that mirror the performance of benchmarks like the S&P 500 by mimicking their makeup. These passive investments, long considered an unimaginative way to invest, are behind a quiet revolution in U.S. equity markets, attracting a widening swath of investors. The numbers tell the story: Passive index funds tracking market benchmarks accounted for just 21% of the U.S. equity fund market in 2012.By 2023, passive index funds had grown to about half of all U.S. fund assets.",https://www.investopedia.com/terms/i/indexfund.asp
Index Futures,Index futures are futures contracts where the underlying asset is a stock index. These financial derivatives allow investors to buy or sell the future value of a stock index at a predetermined price and date.,https://www.investopedia.com/terms/i/indexfutures.asp
Index Investing,"Index investing is apassive investmenttechnique that attempts to generate returns similar to a broadmarket index. Investors use this buy-and-hold strategy to replicate the performance of a specific index—generally an equity or fixed-income index—by purchasing the component securities of the index, or investing in an index mutual fund or exchange traded fund (ETF) that itself closely tracks the underlying index.",https://www.investopedia.com/terms/i/index-investing.asp
Index-Linked Bond,"An index-linked bond is a bond in which payment of interest income on the principal is related to a specific price index, usually theConsumer Price Index (CPI). This feature provides protection to investors by shielding them from changes in the underlying index. The bond's cash flows are adjusted to ensure that the holder of the bond receives a knownreal rate of return. An index-linked bond is also known as a real return bond in Canada, Treasury Inflation-Protected Securities (TIPS) in the U.S., and a linker in the U.K.",https://www.investopedia.com/terms/i/indexlinkedbond.asp
Index Option,manusapon kasosod / Getty Images,https://www.investopedia.com/terms/i/indexoption.asp
Indexation,CreditDebitPro.com/flickr/CC By 2.0,https://www.investopedia.com/terms/i/indexation.asp
Indexed Annuity,"An indexed annuity is a type ofinsurance contractthat pays an interest rate based on the performance of a market index, such as theS&P 500.",https://www.investopedia.com/terms/i/indexedannuity.asp
Indexing: Definition and Uses in Economics and Investing,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/i/indexing.asp
Indian Rupee,Investopedia / NoNo Flores,https://www.investopedia.com/terms/i/inr.asp
Indication of Interest (IOI),"An indication of interest is anunderwritingexpression showing a conditional, non-binding interest in buying a security that is currently in registration and awaiting approval by theSecurities and Exchange Commission (SEC). The investor's broker must provide the investor with a preliminary prospectus. However, IOIs have similar intent but are done differently when it comes to mergers and acquisitions (M&A).",https://www.investopedia.com/terms/i/ioi.asp
