term,definition,url
Operating Cash Flow Ratio,The operating cash flow ratio is a measure of how readilycurrent liabilitiesare covered by the cash flows generated from a company's operations. This ratio can help gauge a company'sliquidityin the short term.,https://www.investopedia.com/terms/o/ocfratio.asp
Operating Cost,"Operating costs are the ongoing, daily expenses necessary for running a business.",https://www.investopedia.com/terms/o/operating-cost.asp
Operating Profit,"A company's operating profit is its total earnings from its core business functions for a given period. Put simply, operating profit is a company's net income from its core operations after accounting for operating expenses. Operating profit excludes the deduction of interest and taxes, as well as any profits earned from ancillary investments, such asearningsfrom other businesses in which a company has a part interest. Anoperating lossoccurs when core business income ends up being lower than expenses.",https://www.investopedia.com/terms/o/operating_profit.asp
Operating Revenue,Operating revenue is the revenue that a company generates from its primary business activities.,https://www.investopedia.com/terms/o/operating-revenue.asp
Opportunity Cost,"Opportunity cost represents the potential benefits that a business, an investor, or an individual consumer misses out on when choosing one alternative over another.",https://www.investopedia.com/terms/o/opportunitycost.asp
Optimal Currency Area,"An optimal currency area (OCA) is the geographic area in which a singlecurrencywould create the greatest economic benefit. While traditionally each country has maintained its own separatenational currency, work by Robert Mundell in the 1960s theorized that this might not be the most efficient economic arrangement.",https://www.investopedia.com/terms/o/optimal-currency-area.asp
Option Class,"An option class refers to all thecall optionsor all theput optionslisted on an exchange for a particularunderlying asset. For example, all the calls available for trade on Apple Inc. (AAPL) stock would be part of the same options class. All the puts listed on Apple would be part of another, related class.",https://www.investopedia.com/terms/o/option-class.asp
Option Margin,Option margin is the cash or securities an investor must deposit in their account as collateral beforewriting—or selling—options. Margin requirements are established by theFederal Reserve BoardinRegulation Tand vary based on the type of option.,https://www.investopedia.com/terms/o/option-margin.asp
Option Premium,An option premium is the current market price of an option contract. It is thus the income received by the seller (writer) of anoption contractto another party. In-the-money option premiums are composed of two factors: intrinsic and extrinsic value. Out-of-the-money options premiums consist solely of extrinsic value.,https://www.investopedia.com/terms/o/option-premium.asp
Option Pricing Theory,"Option pricing theory derives an estimated value of anoptions contractusing the calculated probability that the contract will finishin the money(ITM) at expiration. Market makers use theoretical models to generate a starting value that they subsequently adjust using proprietary factors to arrive at their offered price, also known as the option premium. Essentially, option pricing theory provides an evaluation of an option's fair value, which traders incorporate into their strategies.",https://www.investopedia.com/terms/o/optionpricingtheory.asp
